invoice_id,customer_id,customer_industry,customer_segment,customer_credit_score,invoice_amount,issue_date,due_date,payment_date,payment_delay_days,is_delayed,due_days,avg_payment_delay_history,payment_consistency,quarter,month,is_weekend_issue
INV_100192,CUST_3808,Retail,Average,661,1038.02,2023-08-27,2023-09-26,2023-10-05,9.8,1,30,12.0,0.978,3,8,1
INV_100193,CUST_6442,Retail,Good,738,20888.64,2023-08-02,2023-09-16,2023-09-19,3.9,1,45,7.2,0.697,3,8,0
INV_100194,CUST_4735,Healthcare,Poor,526,22650.58,2023-03-06,2023-04-05,2023-04-21,16.0,1,30,27.0,0.892,1,3,0
INV_100195,CUST_9392,Construction,Poor,482,10448.15,2023-09-17,2023-10-17,2023-11-05,19.9,1,30,33.0,0.905,3,9,1
INV_100196,CUST_6409,Professional Services,Poor,525,10466.68,2023-06-11,2023-07-26,2023-08-02,7.8,1,45,15.0,0.966,2,6,1
INV_100197,CUST_3555,Manufacturing,Average,625,6421.51,2023-02-22,2023-04-08,2023-04-15,7.5,1,45,15.0,0.726,1,2,0
INV_100198,CUST_8480,Construction,Good,697,27023.21,2023-01-10,2023-02-24,2023-03-11,15.9,1,45,13.2,0.834,1,1,0
INV_100199,CUST_9244,Manufacturing,Average,620,9909.72,2023-09-21,2023-10-21,2023-10-24,3.3,1,30,15.0,0.938,3,9,0
INV_100200,CUST_8016,Manufacturing,Average,683,24743.23,2023-07-28,2023-08-12,2023-08-27,15.1,1,15,15.0,0.734,3,7,0
INV_100201,CUST_3624,Healthcare,Excellent,759,28909.59,2023-11-03,2023-12-03,2023-12-08,5.3,1,30,5.4,0.739,4,11,0
INV_100202,CUST_9662,Retail,Excellent,848,13260.85,2023-08-23,2023-09-22,2023-09-24,2.4,1,30,3.6,0.926,3,8,0
INV_100203,CUST_8122,Technology,Excellent,825,4720.99,2023-01-28,2023-03-14,2023-03-13,-1.4,0,45,2.4,0.846,1,1,1
INV_100204,CUST_6574,Retail,Good,707,11621.0,2023-11-25,2024-01-09,2024-01-18,9.6,1,45,7.2,0.779,4,11,1
INV_100205,CUST_2772,Construction,Poor,522,5388.93,2023-03-06,2023-04-20,2023-05-08,18.8,1,45,33.0,0.865,1,3,0
INV_100206,CUST_3100,Construction,Good,733,8944.52,2023-04-21,2023-05-21,2023-05-31,10.2,1,30,13.2,0.697,2,4,0
INV_100207,CUST_2401,Retail,Poor,568,53008.43,2023-04-14,2023-05-14,2023-05-28,14.4,1,30,18.0,0.87,2,4,0
INV_100208,CUST_5063,Technology,Excellent,837,51990.91,2023-05-06,2023-06-05,2023-06-12,7.5,1,30,2.4,0.861,2,5,1
INV_100209,CUST_5552,Healthcare,Poor,539,18258.02,2023-08-02,2023-09-01,2023-09-22,21.5,1,30,27.0,0.789,3,8,0
INV_100210,CUST_4276,Manufacturing,Average,672,68005.88,2023-04-29,2023-06-13,2023-06-27,14.3,1,45,15.0,0.756,2,4,1
INV_100211,CUST_6690,Healthcare,Poor,572,2457.71,2023-10-28,2023-11-27,2023-12-16,19.3,1,30,27.0,0.795,4,10,1
INV_100212,CUST_2072,Healthcare,Average,658,895.29,2023-06-23,2023-07-08,2023-07-16,8.9,1,15,18.0,0.867,2,6,0
INV_100213,CUST_3783,Manufacturing,Good,722,13281.71,2023-07-29,2023-08-28,2023-09-02,5.2,1,30,9.0,0.893,3,7,1
INV_100214,CUST_1492,Professional Services,Poor,537,10116.58,2023-03-11,2023-04-10,2023-04-21,11.9,1,30,15.0,0.731,1,3,1
INV_100215,CUST_6258,Professional Services,Average,684,124741.59,2023-12-23,2024-01-22,2024-02-01,10.9,1,30,10.0,0.786,4,12,1
INV_100216,CUST_1619,Manufacturing,Excellent,787,8291.43,2023-05-21,2023-07-05,2023-07-06,1.2,1,45,4.5,0.781,2,5,1
INV_100217,CUST_4667,Technology,Average,649,16737.69,2023-11-18,2023-12-18,2023-12-22,4.2,1,30,8.0,0.955,4,11,1
INV_100218,CUST_4947,Technology,Average,630,1399.56,2023-11-19,2023-12-19,2023-12-30,11.6,1,30,8.0,0.465,4,11,1
INV_100219,CUST_5369,Retail,Good,704,23649.96,2023-04-24,2023-06-23,2023-06-24,1.7,1,60,7.2,0.976,2,4,0
INV_100220,CUST_2772,Technology,Excellent,533,19837.03,2023-08-09,2023-09-08,2023-09-11,3.1,1,30,2.4,0.865,3,8,0
INV_100221,CUST_2132,Retail,Good,737,4265.61,2023-03-25,2023-04-24,2023-04-30,6.7,1,30,7.2,0.759,1,3,1
INV_100222,CUST_5570,Professional Services,Good,750,28022.3,2023-10-10,2023-11-24,2023-12-02,8.7,1,45,6.0,0.748,4,10,0
INV_100223,CUST_1289,Manufacturing,Poor,572,18022.91,2023-06-18,2023-07-03,2023-07-22,19.5,1,15,22.5,0.776,2,6,1
INV_100224,CUST_7534,Technology,Risky,417,3298.3,2023-10-30,2023-11-29,2023-12-13,14.8,1,30,16.0,0.794,4,10,0
INV_100225,CUST_2849,Technology,Poor,544,19556.48,2023-07-04,2023-08-03,2023-08-15,12.9,1,30,12.0,0.84,3,7,0
INV_100226,CUST_4273,Retail,Average,578,1028.52,2023-02-01,2023-03-03,2023-03-11,8.4,1,30,12.0,0.908,1,2,0
INV_100227,CUST_3832,Manufacturing,Average,670,12042.53,2023-08-29,2023-09-28,2023-09-29,1.8,1,30,15.0,0.943,3,8,0
INV_100228,CUST_8263,Manufacturing,Average,637,14724.85,2023-05-06,2023-06-05,2023-06-14,10.0,1,30,15.0,0.804,2,5,1
INV_100229,CUST_4408,Healthcare,Good,725,76988.25,2023-12-03,2024-01-02,2024-01-14,12.8,1,30,10.8,0.877,4,12,1
INV_100230,CUST_9234,Manufacturing,Excellent,764,5279.39,2023-12-05,2024-01-19,2024-01-29,10.2,1,45,4.5,0.944,4,12,0
INV_100231,CUST_1389,Construction,Average,628,5633.31,2023-04-05,2023-05-05,2023-05-21,16.4,1,30,22.0,0.863,2,4,0
INV_100232,CUST_8951,Professional Services,Average,635,9624.49,2023-05-06,2023-06-05,2023-06-10,5.7,1,30,10.0,0.843,2,5,1
INV_100233,CUST_7043,Technology,Average,676,1748.18,2023-01-19,2023-02-18,2023-02-23,5.8,1,30,8.0,0.839,1,1,0
INV_100234,CUST_7358,Professional Services,Average,602,6622.89,2023-08-06,2023-09-05,2023-09-13,8.7,1,30,10.0,0.768,3,8,1
INV_100235,CUST_4802,Manufacturing,Average,653,3657.95,2023-07-27,2023-08-26,2023-09-09,14.7,1,30,15.0,0.906,3,7,0
INV_100236,CUST_2518,Retail,Average,631,3055.59,2023-11-18,2023-12-18,2023-12-31,13.1,1,30,12.0,0.825,4,11,1
INV_100237,CUST_5195,Professional Services,Good,721,11295.41,2023-04-08,2023-05-08,2023-05-12,5.0,1,30,6.0,0.777,2,4,1
INV_100238,CUST_1082,Technology,Average,600,46673.35,2023-09-19,2023-11-18,2023-11-23,5.1,1,60,8.0,0.691,3,9,0
INV_100239,CUST_4676,Technology,Average,684,15486.69,2023-06-17,2023-07-17,2023-07-22,5.1,1,30,8.0,0.561,2,6,1
INV_100240,CUST_2629,Retail,Average,627,23649.74,2023-11-15,2023-12-15,2023-12-29,14.7,1,30,12.0,0.726,4,11,0
INV_100241,CUST_1690,Retail,Average,672,29410.91,2023-12-19,2024-02-02,2024-02-17,15.1,1,45,12.0,0.824,4,12,0
INV_100242,CUST_5458,Manufacturing,Average,649,7604.72,2023-12-01,2023-12-16,2024-01-03,18.9,1,15,15.0,0.479,4,12,0
INV_100243,CUST_7915,Manufacturing,Excellent,835,3541.57,2023-07-26,2023-08-25,2023-08-30,5.1,1,30,4.5,0.862,3,7,0
INV_100244,CUST_3761,Construction,Excellent,845,9876.29,2023-10-18,2023-12-02,2023-12-12,10.4,1,45,6.6,0.797,4,10,0
INV_100245,CUST_4927,Construction,Average,636,4112.52,2023-04-20,2023-05-20,2023-06-12,23.0,1,30,22.0,0.566,2,4,0
INV_100246,CUST_1136,Technology,Excellent,756,8243.65,2023-03-28,2023-05-12,2023-05-14,2.6,1,45,2.4,0.947,1,3,0
INV_100247,CUST_2700,Technology,Good,689,449.72,2023-09-04,2023-09-19,2023-09-24,5.9,1,15,4.8,0.872,3,9,0
INV_100248,CUST_5384,Professional Services,Good,707,1789.68,2023-06-11,2023-07-11,2023-07-11,-0.8,0,30,6.0,0.92,2,6,1
INV_100249,CUST_5507,Professional Services,Good,711,44152.33,2023-01-19,2023-02-18,2023-02-26,8.1,1,30,6.0,0.983,1,1,0
INV_100250,CUST_5236,Manufacturing,Good,676,8980.62,2023-11-16,2024-01-15,2024-01-23,8.3,1,60,9.0,0.904,4,11,0
INV_100251,CUST_6126,Construction,Good,748,7629.32,2023-01-25,2023-02-24,2023-03-07,11.6,1,30,13.2,0.852,1,1,0
INV_100252,CUST_4893,Manufacturing,Good,705,56985.99,2023-12-30,2024-01-29,2024-02-06,8.8,1,30,9.0,0.835,4,12,1
INV_100253,CUST_5994,Retail,Poor,529,4680.86,2023-02-17,2023-03-19,2023-04-01,13.4,1,30,18.0,0.763,1,2,0
INV_100254,CUST_5780,Healthcare,Poor,574,40758.26,2023-05-03,2023-05-18,2023-06-05,19.0,1,15,27.0,0.824,2,5,0
INV_100255,CUST_6626,Retail,Average,669,25889.89,2023-08-23,2023-10-07,2023-10-17,10.1,1,45,12.0,0.652,3,8,0
INV_100256,CUST_6167,Healthcare,Excellent,790,571.79,2023-11-14,2023-12-29,2023-12-31,2.1,1,45,5.4,0.719,4,11,0
INV_100257,CUST_4612,Retail,Average,674,7034.28,2023-08-03,2023-09-02,2023-09-14,13.0,1,30,12.0,0.807,3,8,0
INV_100258,CUST_8081,Construction,Average,684,24831.76,2023-02-28,2023-03-30,2023-04-16,17.4,1,30,22.0,0.907,1,2,0
INV_100259,CUST_4278,Healthcare,Average,610,57342.73,2023-07-14,2023-09-12,2023-09-30,18.8,1,60,18.0,0.981,3,7,0
INV_100260,CUST_7111,Construction,Good,723,6715.62,2023-11-22,2024-01-06,2024-01-23,17.3,1,45,13.2,0.74,4,11,0
INV_100261,CUST_9960,Healthcare,Good,735,1840.12,2023-02-25,2023-03-27,2023-04-07,11.8,1,30,10.8,0.74,1,2,1
INV_100262,CUST_5172,Construction,Average,623,32652.56,2023-03-02,2023-04-16,2023-05-03,17.2,1,45,22.0,0.709,1,3,0
INV_100263,CUST_7396,Retail,Average,615,1916.85,2023-06-15,2023-06-30,2023-07-09,9.1,1,15,12.0,0.92,2,6,0
INV_100264,CUST_7047,Manufacturing,Average,662,10928.95,2023-01-25,2023-02-09,2023-02-24,15.4,1,15,15.0,0.715,1,1,0
INV_100265,CUST_1572,Retail,Average,642,42956.64,2023-07-10,2023-08-09,2023-08-15,6.6,1,30,12.0,0.708,3,7,0
INV_100266,CUST_6232,Healthcare,Average,631,33773.04,2023-07-29,2023-08-28,2023-09-17,20.4,1,30,18.0,0.675,3,7,1
INV_100267,CUST_4414,Construction,Average,631,19937.23,2023-07-12,2023-08-11,2023-08-28,17.8,1,30,22.0,0.825,3,7,0
INV_100268,CUST_8086,Professional Services,Average,626,2499.1,2023-04-04,2023-05-19,2023-06-05,17.3,1,45,10.0,0.695,2,4,0
INV_100269,CUST_4875,Construction,Poor,548,7415.02,2023-07-28,2023-08-27,2023-09-20,24.3,1,30,33.0,0.746,3,7,0
INV_100270,CUST_3566,Professional Services,Average,631,3929.04,2023-08-27,2023-09-26,2023-09-30,4.1,1,30,10.0,0.913,3,8,1
INV_100271,CUST_7419,Construction,Excellent,813,6554.26,2023-12-24,2024-02-22,2024-02-22,0.7,1,60,6.6,0.89,4,12,1
INV_100272,CUST_4155,Healthcare,Average,618,1483.31,2023-01-13,2023-01-28,2023-02-04,7.8,1,15,18.0,0.855,1,1,0
INV_100273,CUST_6457,Manufacturing,Poor,582,2246.06,2023-07-11,2023-08-10,2023-08-26,16.4,1,30,22.5,0.827,3,7,0
INV_100274,CUST_7059,Professional Services,Good,730,1952.7,2023-03-30,2023-04-29,2023-04-27,-2.6,0,30,6.0,0.773,1,3,0
INV_100275,CUST_7094,Technology,Poor,553,8265.61,2023-11-29,2024-01-13,2024-01-21,8.2,1,45,12.0,0.926,4,11,0
INV_100276,CUST_7587,Healthcare,Average,686,13638.57,2023-12-31,2024-02-29,2024-03-07,7.9,1,60,18.0,0.859,4,12,1
INV_100277,CUST_2881,Professional Services,Average,622,2777.23,2023-04-30,2023-05-30,2023-06-08,9.9,1,30,10.0,0.639,2,4,1
INV_100278,CUST_7901,Retail,Good,711,3527.76,2023-09-13,2023-09-28,2023-10-06,8.3,1,15,7.2,0.691,3,9,0
INV_100279,CUST_8869,Construction,Poor,550,2962.23,2023-01-13,2023-02-12,2023-03-09,25.8,1,30,33.0,0.649,1,1,0
INV_100280,CUST_3979,Healthcare,Poor,614,18798.02,2023-04-21,2023-06-20,2023-07-14,24.1,1,60,27.0,0.688,2,4,0
INV_100281,CUST_6592,Construction,Average,708,22866.68,2023-09-03,2023-10-03,2023-10-21,18.3,1,30,22.0,0.927,3,9,1
INV_100282,CUST_7751,Professional Services,Risky,382,1878.58,2023-05-23,2023-07-22,2023-08-04,13.7,1,60,20.0,0.917,2,5,0
INV_100283,CUST_8069,Healthcare,Average,623,9484.63,2023-03-13,2023-05-12,2023-05-27,15.6,1,60,18.0,0.676,1,3,0
INV_100284,CUST_4113,Technology,Average,678,31358.93,2023-02-25,2023-03-27,2023-04-02,6.0,1,30,8.0,0.892,1,2,1
INV_100285,CUST_9690,Construction,Average,660,1845.45,2023-04-14,2023-06-13,2023-06-24,11.2,1,60,22.0,0.861,2,4,0
INV_100286,CUST_2051,Retail,Average,676,5989.4,2023-09-26,2023-10-11,2023-10-22,11.6,1,15,12.0,0.715,3,9,0
INV_100287,CUST_6366,Technology,Average,676,26792.7,2023-07-27,2023-08-26,2023-08-30,4.7,1,30,8.0,0.815,3,7,0
INV_100288,CUST_1183,Healthcare,Good,716,20596.76,2023-01-10,2023-02-09,2023-02-16,7.7,1,30,10.8,0.678,1,1,0
INV_100289,CUST_7305,Technology,Excellent,835,2148.33,2023-03-30,2023-05-14,2023-05-16,2.5,1,45,2.4,0.652,1,3,0
INV_100290,CUST_7589,Technology,Poor,581,9463.34,2023-10-29,2023-11-28,2023-12-01,3.1,1,30,12.0,0.818,4,10,1
INV_100291,CUST_8531,Technology,Excellent,800,10159.47,2023-12-26,2024-01-25,2024-01-26,1.2,1,30,2.4,0.942,4,12,0
INV_100292,CUST_7646,Healthcare,Excellent,805,2712.25,2023-02-25,2023-03-12,2023-03-12,-0.7,0,15,5.4,0.844,1,2,1
INV_100293,CUST_3866,Technology,Average,639,5501.07,2023-08-08,2023-10-07,2023-10-07,0.0,1,60,8.0,0.796,3,8,0
INV_100294,CUST_1896,Healthcare,Excellent,818,10264.35,2023-07-01,2023-08-15,2023-08-18,3.4,1,45,5.4,0.764,3,7,1
INV_100295,CUST_7845,Construction,Poor,533,10268.04,2023-03-19,2023-05-18,2023-06-02,15.5,1,60,33.0,0.935,1,3,1
INV_100296,CUST_4580,Construction,Average,631,3671.84,2023-07-16,2023-09-14,2023-09-28,14.1,1,60,22.0,0.916,3,7,1
INV_100297,CUST_5485,Construction,Good,752,13852.86,2023-01-13,2023-02-12,2023-02-20,8.7,1,30,13.2,0.892,1,1,0
INV_100298,CUST_2939,Technology,Average,649,13536.44,2023-05-25,2023-07-09,2023-07-16,7.0,1,45,8.0,0.642,2,5,0
INV_100299,CUST_2956,Construction,Average,659,5326.57,2023-07-09,2023-08-08,2023-08-22,14.2,1,30,22.0,0.883,3,7,1
INV_100300,CUST_5887,Retail,Good,702,18606.52,2023-10-13,2023-11-27,2023-12-09,12.3,1,45,7.2,0.679,4,10,0
INV_100301,CUST_8549,Healthcare,Average,655,5890.34,2023-01-06,2023-02-05,2023-02-16,11.3,1,30,18.0,0.878,1,1,0
INV_100302,CUST_3671,Technology,Good,743,13407.0,2023-08-02,2023-09-16,2023-09-16,-0.1,0,45,4.8,0.882,3,8,0
INV_100303,CUST_6634,Retail,Average,610,29890.26,2023-08-21,2023-09-20,2023-10-01,11.1,1,30,12.0,0.647,3,8,0
INV_100304,CUST_3017,Professional Services,Poor,537,30712.31,2023-05-07,2023-05-22,2023-06-12,21.3,1,15,15.0,0.423,2,5,1
INV_100305,CUST_2620,Manufacturing,Good,690,2768.54,2023-09-15,2023-11-14,2023-11-17,3.2,1,60,9.0,0.955,3,9,0
INV_100306,CUST_2012,Technology,Excellent,795,7745.87,2023-11-29,2023-12-29,2024-01-07,9.5,1,30,2.4,0.826,4,11,0
INV_100307,CUST_3059,Professional Services,Good,700,17783.9,2023-01-08,2023-03-09,2023-03-12,3.4,1,60,6.0,0.921,1,1,1
INV_100308,CUST_7543,Healthcare,Good,685,3681.29,2023-07-14,2023-08-13,2023-08-22,9.5,1,30,10.8,0.767,3,7,0
INV_100309,CUST_7308,Manufacturing,Good,698,12210.37,2023-08-12,2023-09-11,2023-09-22,11.9,1,30,9.0,0.739,3,8,1
INV_100310,CUST_7364,Retail,Average,609,5218.27,2023-02-07,2023-03-09,2023-03-19,10.7,1,30,12.0,0.862,1,2,0
INV_100311,CUST_7781,Healthcare,Excellent,833,23681.21,2023-10-25,2023-11-24,2023-11-24,0.2,1,30,5.4,0.944,4,10,0
INV_100312,CUST_6308,Retail,Average,625,3861.57,2023-05-10,2023-06-09,2023-06-20,11.8,1,30,12.0,0.535,2,5,0
INV_100313,CUST_1926,Professional Services,Excellent,848,11550.83,2023-11-02,2023-12-02,2023-12-02,0.4,1,30,3.0,0.775,4,11,0
INV_100314,CUST_6300,Technology,Average,679,13925.41,2023-10-10,2023-11-09,2023-11-23,14.5,1,30,8.0,0.358,4,10,0
INV_100315,CUST_5873,Healthcare,Good,738,1767.7,2023-10-30,2023-11-14,2023-11-23,9.1,1,15,10.8,0.742,4,10,0
INV_100316,CUST_6672,Manufacturing,Excellent,828,7732.42,2023-03-17,2023-04-01,2023-04-08,7.6,1,15,4.5,0.645,1,3,0
INV_100317,CUST_2409,Healthcare,Poor,523,4900.07,2023-12-06,2024-01-05,2024-01-31,26.3,1,30,27.0,0.701,4,12,0
INV_100318,CUST_4981,Construction,Average,637,5793.65,2023-01-22,2023-02-21,2023-03-07,14.8,1,30,22.0,0.924,1,1,1
INV_100319,CUST_8697,Technology,Poor,539,2068.91,2023-08-19,2023-09-03,2023-09-09,6.2,1,15,12.0,0.762,3,8,1
INV_100320,CUST_4629,Professional Services,Excellent,774,21076.01,2023-09-18,2023-10-18,2023-10-24,6.6,1,30,3.0,0.879,3,9,0
INV_100321,CUST_8454,Retail,Excellent,850,9520.05,2023-10-18,2023-12-02,2023-12-09,7.3,1,45,3.6,0.619,4,10,0
INV_100322,CUST_5932,Professional Services,Average,685,5735.06,2023-02-23,2023-03-25,2023-04-03,9.4,1,30,10.0,0.894,1,2,0
INV_100323,CUST_3240,Healthcare,Average,671,729.14,2023-01-08,2023-02-07,2023-02-19,12.9,1,30,18.0,0.839,1,1,1
INV_100324,CUST_8371,Construction,Average,626,29732.87,2023-06-22,2023-08-06,2023-08-27,21.5,1,45,22.0,0.763,2,6,0
INV_100325,CUST_6162,Healthcare,Average,661,3749.46,2023-01-20,2023-02-19,2023-03-05,14.8,1,30,18.0,0.564,1,1,0
INV_100326,CUST_3657,Manufacturing,Good,708,1175.53,2023-08-08,2023-09-22,2023-09-30,9.0,1,45,9.0,0.619,3,8,0
INV_100327,CUST_8833,Retail,Poor,522,6723.21,2023-04-28,2023-05-28,2023-06-08,11.3,1,30,18.0,0.906,2,4,0
INV_100328,CUST_8382,Technology,Average,626,8889.16,2023-02-23,2023-03-25,2023-03-30,5.9,1,30,8.0,0.792,1,2,0
INV_100329,CUST_4164,Professional Services,Good,726,25641.0,2023-02-16,2023-03-18,2023-03-16,-2.2,0,30,6.0,0.806,1,2,0
INV_100330,CUST_2192,Technology,Poor,556,70872.37,2023-11-04,2023-12-04,2023-12-24,20.4,1,30,12.0,0.553,4,11,1
INV_100331,CUST_9693,Technology,Average,609,11003.8,2023-09-10,2023-10-10,2023-10-18,8.2,1,30,8.0,0.619,3,9,1
INV_100332,CUST_6275,Professional Services,Excellent,761,2040.1,2023-01-17,2023-02-16,2023-02-17,1.4,1,30,3.0,0.72,1,1,0
INV_100333,CUST_8370,Professional Services,Excellent,802,16053.99,2023-09-10,2023-10-10,2023-10-14,4.6,1,30,3.0,0.587,3,9,1
INV_100334,CUST_8933,Professional Services,Average,623,7331.56,2023-06-04,2023-07-04,2023-07-14,10.6,1,30,10.0,0.575,2,6,1
INV_100335,CUST_4956,Manufacturing,Average,656,10397.94,2023-07-05,2023-08-04,2023-08-19,15.2,1,30,15.0,0.587,3,7,0
INV_100336,CUST_2473,Construction,Excellent,800,1323.09,2023-09-08,2023-11-07,2023-11-17,10.2,1,60,6.6,0.993,3,9,0
INV_100337,CUST_9456,Retail,Average,639,3877.92,2023-11-26,2023-12-26,2024-01-09,14.6,1,30,12.0,0.848,4,11,1
INV_100338,CUST_9220,Retail,Average,661,5429.76,2023-03-08,2023-04-07,2023-04-17,10.9,1,30,12.0,0.561,1,3,0
INV_100339,CUST_1556,Retail,Excellent,746,10020.45,2023-11-29,2023-12-29,2023-12-25,-4.1,0,30,3.6,0.71,4,11,0
INV_100340,CUST_6831,Retail,Average,652,19810.94,2023-10-06,2023-12-05,2023-12-14,9.8,1,60,12.0,0.82,4,10,0
INV_100341,CUST_2819,Professional Services,Good,692,3380.48,2023-08-08,2023-09-07,2023-09-12,5.3,1,30,6.0,0.689,3,8,0
INV_100342,CUST_8876,Professional Services,Average,614,14895.42,2023-10-28,2023-11-27,2023-11-30,3.2,1,30,10.0,0.947,4,10,1
INV_100343,CUST_6428,Retail,Risky,323,16560.45,2023-02-20,2023-04-06,2023-04-23,17.3,1,45,24.0,0.806,1,2,0
INV_100344,CUST_6979,Manufacturing,Poor,578,14335.82,2023-06-26,2023-08-25,2023-09-12,18.2,1,60,22.5,0.772,2,6,0
INV_100345,CUST_2366,Professional Services,Average,657,14917.33,2023-10-09,2023-12-08,2023-12-20,12.4,1,60,10.0,0.793,4,10,0
INV_100346,CUST_5758,Technology,Good,749,1817.79,2023-11-09,2023-12-09,2023-12-11,2.5,1,30,4.8,0.753,4,11,0
INV_100347,CUST_4159,Construction,Good,726,23278.85,2023-04-19,2023-05-19,2023-05-25,6.3,1,30,13.2,0.837,2,4,0
INV_100348,CUST_7772,Manufacturing,Average,635,6360.2,2023-03-16,2023-04-15,2023-04-28,13.6,1,30,15.0,0.681,1,3,0
INV_100349,CUST_2378,Retail,Good,707,7689.41,2023-05-06,2023-06-05,2023-06-05,-0.2,0,30,7.2,0.81,2,5,1
INV_100350,CUST_5818,Manufacturing,Average,609,2985.89,2023-02-03,2023-03-05,2023-03-13,8.5,1,30,15.0,0.817,1,2,0
INV_100351,CUST_8016,Construction,Average,678,8826.42,2023-09-01,2023-10-01,2023-10-14,13.6,1,30,22.0,0.734,3,9,0
INV_100352,CUST_1478,Healthcare,Good,678,2870.76,2023-11-04,2023-12-19,2023-12-23,5.0,1,45,10.8,0.892,4,11,1
INV_100353,CUST_1622,Healthcare,Poor,517,5065.58,2023-04-27,2023-05-12,2023-06-03,22.3,1,15,27.0,0.674,2,4,0
INV_100354,CUST_5471,Construction,Excellent,780,3077.6,2023-10-06,2023-11-05,2023-11-05,0.7,1,30,6.6,0.634,4,10,0
INV_100355,CUST_1178,Construction,Poor,575,12814.85,2023-01-13,2023-02-12,2023-03-07,23.8,1,30,33.0,0.744,1,1,0
INV_100356,CUST_3933,Manufacturing,Average,661,14488.48,2023-02-04,2023-03-21,2023-04-07,17.6,1,45,15.0,0.492,1,2,1
INV_100357,CUST_2167,Professional Services,Average,551,2470.19,2023-03-13,2023-03-28,2023-04-03,6.2,1,15,10.0,0.878,1,3,0
INV_100358,CUST_3220,Healthcare,Average,681,5048.3,2023-06-23,2023-07-23,2023-08-04,12.5,1,30,18.0,0.792,2,6,0
INV_100359,CUST_5994,Retail,Good,519,2986.16,2023-02-23,2023-03-25,2023-03-30,5.0,1,30,7.2,0.763,1,2,0
INV_100360,CUST_4183,Retail,Poor,614,10684.26,2023-02-04,2023-03-21,2023-04-01,11.4,1,45,18.0,0.789,1,2,1
INV_100361,CUST_1463,Retail,Risky,512,16709.18,2023-07-06,2023-08-05,2023-08-20,15.3,1,30,24.0,0.804,3,7,0
INV_100362,CUST_7146,Construction,Risky,408,3174.34,2023-12-04,2024-01-03,2024-02-15,43.3,1,30,44.0,0.73,4,12,0
INV_100363,CUST_7414,Manufacturing,Excellent,808,26791.22,2023-12-18,2024-01-17,2024-01-20,3.6,1,30,4.5,0.603,4,12,0
INV_100364,CUST_9737,Healthcare,Average,678,4389.74,2023-07-11,2023-08-10,2023-08-19,9.7,1,30,18.0,0.964,3,7,0
INV_100365,CUST_5435,Professional Services,Risky,365,2948.36,2023-12-02,2024-01-01,2024-01-17,16.9,1,30,20.0,0.903,4,12,1
INV_100366,CUST_2505,Healthcare,Average,586,30835.84,2023-07-20,2023-08-19,2023-08-25,6.3,1,30,18.0,0.901,3,7,0
INV_100367,CUST_8509,Technology,Average,646,12682.63,2023-04-07,2023-05-22,2023-05-28,6.9,1,45,8.0,0.907,2,4,0
INV_100368,CUST_8450,Healthcare,Good,719,20235.7,2023-02-25,2023-03-27,2023-04-02,6.2,1,30,10.8,0.757,1,2,1
INV_100369,CUST_1228,Professional Services,Good,708,11303.08,2023-09-05,2023-10-05,2023-10-10,5.7,1,30,6.0,0.573,3,9,0
INV_100370,CUST_1192,Professional Services,Good,746,1472.35,2023-06-28,2023-07-13,2023-07-15,2.1,1,15,6.0,0.891,2,6,0
INV_100371,CUST_1240,Retail,Excellent,781,3861.41,2023-01-22,2023-03-23,2023-03-23,-0.8,0,60,3.6,0.706,1,1,1
INV_100372,CUST_3657,Retail,Good,739,4687.59,2023-09-04,2023-11-03,2023-11-12,9.4,1,60,7.2,0.619,3,9,0
INV_100373,CUST_2230,Professional Services,Average,661,10069.59,2023-11-17,2024-01-16,2024-01-27,11.8,1,60,10.0,0.918,4,11,0
INV_100374,CUST_9683,Construction,Poor,546,5378.12,2023-07-06,2023-08-20,2023-09-14,25.9,1,45,33.0,0.732,3,7,0
INV_100375,CUST_7957,Healthcare,Good,758,6111.02,2023-05-20,2023-07-04,2023-07-09,6.0,1,45,10.8,0.593,2,5,1
INV_100376,CUST_1437,Technology,Average,663,6898.18,2023-02-05,2023-03-07,2023-03-13,6.3,1,30,8.0,0.889,1,2,1
INV_100377,CUST_2590,Technology,Average,623,5133.34,2023-06-18,2023-07-18,2023-07-21,3.7,1,30,8.0,0.92,2,6,1
INV_100378,CUST_7430,Retail,Poor,593,15441.78,2023-05-06,2023-06-05,2023-06-20,15.4,1,30,18.0,0.839,2,5,1
INV_100379,CUST_5078,Manufacturing,Risky,450,21201.29,2023-11-16,2023-12-16,2024-01-15,30.7,1,30,30.0,0.845,4,11,0
INV_100380,CUST_4672,Healthcare,Average,662,3398.92,2023-04-30,2023-05-30,2023-06-10,11.8,1,30,18.0,0.819,2,4,1
INV_100381,CUST_6471,Construction,Poor,569,58622.83,2023-12-07,2024-01-06,2024-02-22,47.2,1,30,33.0,0.644,4,12,0
INV_100382,CUST_3321,Manufacturing,Average,647,25336.95,2023-09-22,2023-10-22,2023-11-01,10.2,1,30,15.0,0.927,3,9,0
INV_100383,CUST_5626,Healthcare,Good,743,4809.12,2023-10-25,2023-11-24,2023-12-01,7.9,1,30,10.8,0.906,4,10,0
INV_100384,CUST_9834,Healthcare,Poor,528,43137.39,2023-07-08,2023-08-22,2023-09-19,28.5,1,45,27.0,0.666,3,7,1
